#LICENSE_ID,SOURCE_SYSTEM,CALLSIGN,FACILITY_ID,FRN,LIC_NAME,COMMON_NAME,RADIO_SERVICE_CODE,RADIO_SERVICE_DESC,ROLLUP_CATEGORY_CODE,ROLLUP_CATEGORY_DESC,GRANT_DATE,EXPIRED_DATE,CANCELLATION_DATE,LAST_ACTION_DATE,LIC_STATUS_CODE,LIC_STATUS_DESC,ROLLUP_STATUS_CODE,ROLLUP_STATUS_DESC,ENTITY_TYPE_CODE,ENTITY_TYPE_DESC,ROLLUP_ENTITY_CODE,ROLLUP_ENTITY_DESC,LIC_ADDRESS,LIC_CITY,LIC_STATE,LIC_ZIP_CODE,LIC_ATTENTION_LINE,CONTACT_COMPANY,CONTACT_NAME,CONTACT_TITLE,CONTACT_ADDRESS1,CONTACT_ADDRESS2,CONTACT_CITY,CONTACT_STATE,CONTACT_ZIP,CONTACT_COUNTRY,CONTACT_PHONE,CONTACT_FAX,CONTACT_EMAIL,MARKET_CODE,MARKET_DESC,CHANNEL_BLOCK,LOC_TYPE_CODE,LOC_TYPE_DESC,LOC_CITY,LOC_COUNTY_CODE,LOC_COUNTY_NAME,LOC_STATE,LOC_RADIUS_OP,LOC_SEQ_ID,LOC_LAT_DEG,LOC_LAT_MIN,LOC_LAT_SEC,LOC_LAT_DIR,LOC_LONG_DEG,LOC_LONG_MIN,LOC_LONG_SEC,LOC_LONG_DIR,HGT_STRUCTURE,ASR_NUM,ANTENNA_ID,ANT_SEQ_ID,ANT_MAKE,ANT_MODEL,ANT_TYPE_CODE,ANT_TYPE_DESC,AZIMUTH,BEAMWIDTH,POLARIZATION_CODE,FREQUENCY_ID,FREQ_SEQ_ID,FREQ_CLASS_STATION_CODE,FREQ_CLASS_STATION_DESC,POWER_ERP,POWER_OUTPUT,FREQUENCY_ASSIGNED,FREQUENCY_UPPER_BAND,UNIT_OF_MEASURE,TOLERANCE,EMISSION_ID,EMISSION_SEQ_ID,EMISSION_CODE,GROUND_ELEVATION
1000000799,"CDBS","K07PF-D",799,"0007197809","ALASKA PUBLIC TELECOMMUNICATIONS, INC.",,"LD","Digital Translator or Digital LPTV","Broadcast","Broadcast","07/23/2004 00:00:00","02/01/2023 00:00:00",,"07/23/2004 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","3877 UNIVERSITY DRIVE","ANCHORAGE","AK","99508",,"DOW LOHNES PLLC","MARGARET MILLER",,,,,,,,"2027762000",,"MMILLER@DOWLOHNES.COM",,,,"TX","TV Translator or LPTV station","HOMER",,,"AK",,799,59,27,17.0,"N",151,40,18.0,"W",,,1000000845,23029,"SCA","ODDK07PF","D","Directional",,,"H",1000000845,,,,0.176,,174.00000000,174.00000000,"MHz.",,,,,
1000000820,"CDBS","KSUP",820,"0025637547","JUNEAU ALASKA COMMUNICATIONS, LLC",,"FM","FM Station","Broadcast","Broadcast",,"02/01/2022 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","3161 CHANNEL DRIVE","JUNEAU","AK","99801",,,,,,,,,,,,,,,,,"FM","FM Station","JUNEAU",,,"AK",,820,90,60,60.0,"N",0,60,60.0,"W",,,1000000871,,,,,,,,,1000000871,,,,,,106.30000000,106.30000000,"MHz.",,,,,
1000000822,"CDBS","K300AB",822,"0025637547","JUNEAU ALASKA COMMUNICATIONS, LLC",,"FX","FM Translator","Broadcast","Broadcast",,"02/01/2022 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","3161 CHANNEL DRIVE","JUNEAU","AK","99801",,,,,,,,,,,,,,,,,"FX","FM Translator","JUNEAU",,,"AK",,822,58,22,15.0,"N",134,33,11.0,"W",,,1000000874,,,,"N","Non-Directional",,,,1000000874,,"D","A Noncommercial educational operating with no more than 10W",0.048,,107.90000000,107.90000000,"MHz.",,,,,
1000000834,"CDBS","WANY-FM",834,"0003785417","PAMELA ALLRED DBA ALBANY BROADCASTING COMPANY",,"FM","FM Station","Broadcast","Broadcast",,"08/01/2020 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX 400","ALBANY","KY","42602",,,"PAMELA ALLRED DBA ALBANY BROADCASTING COMPANY",,,,,,,,"6063875186",,"PHILOM@WEBCOM.COM",,,,"FM","FM Station","ALBANY",,,"KY",,834,36,41,54.0,"N",85,9,0.0,"W",,,1000000894,,,,,,,,,1000000894,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",2.700,,100.90000000,100.90000000,"MHz.",,,,,
1000000858,"CDBS","KGRW",858,"0011332335","TEJAS BROADCASTING LTD., LLP",,"FM","FM Station","Broadcast","Broadcast","07/20/2008 00:00:00","08/01/2021 00:00:00",,"07/20/2008 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","1227 WEST MAGNOLIA AVENUE, SUITE 300","FORTH WORTH","TX","76104",,"COHN AND MARKS LLP","ROBERT B. JACOBI",,,,,,,,"2024524810",,"RBJ@COHNMARKS.COM",,,,"FM","FM Station","FRIONA",,,"TX",,858,34,41,17.0,"N",102,56,53.0,"W",,,1000000923,,,,"N","Non-Directional",,,,1000000923,,"C2","A Zone II station, with 25kW-50kW ERP and a class contour distance 39km-52km",50.000,,94.70000000,94.70000000,"MHz.",,,,,
1000003221,"CDBS","WSEA",3221,"0002834810","CUMULUS LICENSING LLC",,"FM","FM Station","Broadcast","Broadcast",,"12/01/2011 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","3280 PEACHTREE ROAD, NW, SUITE 2300","ATLANTA","GA","30305",,"WILEY REIN LLP","MARK N. LIPP, ESQ.",,,,,,,,"2027197503",,"MLIPP@WILEYREIN.COM",,,,"FM","FM Station","ATLANTIC BEACH",,,"SC",,3221,33,47,3.0,"N",78,52,44.0,"W",,"1042170",1000002995,45238,"DIE","DCRM4C50, 4 SECTIONS SPACED 0.5 WAVELENGTH APART","D","Directional",,,,1000002995,,"C3","A Zone II station, with 6kW-25kW ERP and a class contour distance 28km-39km",12.000,4510.000,100.30000000,100.30000000,"MHz.",,,,,13.0000000
1000003246,"CDBS","KAAH-TV",3246,"0003791712","TRINITY BROADCASTING NETWORK","TRINITY BROADCASTING NETWORK","DT","Digital TV","Broadcast","Broadcast","02/17/2009 00:00:00","02/01/2023 00:00:00",,"02/17/2009 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX C-11949","SANTA ANA","CA","92711",,"COLBY M. MAY, ESQ., P.C.","COLBY M. MAY, ESQ.",,"205 THIRD STREET, S.E.",,"WASHINGTON","DC","20003",,"2025445171",,"CMMAY@MAYLAWOFFICES.COM",,,,"DT","Digital TV","HONOLULU",,,"HI",,3246,21,23,45.0,"N",158,5,58.0,"W",,"1218023",1000003019,45219,"MCI","95518","D","Directional",,,"H",1000003019,,,,262.000,,548.00000000,548.00000000,"MHz.",,,,,695.0000000
1000003250,"CDBS","WNVE",3250,"0011886371","WESTERN NEW LIFE, INC.",,"FM","FM Station","Broadcast","Broadcast","10/24/2013 00:00:00","02/01/2020 00:00:00",,"10/24/2013 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX 7707","CAGUAS","PR","00726-7707",,"LAW OFFICES OF SCOTT C. CINNAMON, PLLC","SCOTT C. CINNAMON",,,,,,,,"2022165798",,"SCOTT@CINNAMONLAW.COM",,,,"FM","FM Station","CEIBA",,,"PR",,3250,18,19,19.0,"N",65,17,59.0,"W",,"1223162",1000003028,107549,"ALD","ALDENA 45 Degrees Slant Yagi ALP.08.02.731","D","Directional",,,,1000003028,,"B1","A Zone I or I-A station, with 6kW-25kW ERP and a class contour distance 28km-39km",9.500,3300.000,101.70000000,101.70000000,"MHz.",,,,,
1000003337,"CDBS","WOWC",3337,"0004953659","PEG BROADCASTING, LLC",,"FM","FM Station","Broadcast","Broadcast",,"08/01/2020 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","961 MILLER AVENUE","CROSSVILLE","TN","38555",,"PUTBRESE HUNSAKER & TRENT, P.C.","JOHN C. TRENT, ESQ.",,,,,,,,"5404597646",,"FCCMAN3@SHENTEL.NET",,,,"FS","FM Auxiliary Transmitting Antenna","MORRISON",,,"TN",,3337,35,40,51.0,"N",85,46,32.0,"W",,,1000003055,,"SWR","FMEC/2-DF","N","Non-Directional",,,,1000003055,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",0.850,939.000,105.30000000,105.30000000,"MHz.",,,,,
1000003342,"CDBS","K253CH",3342,"0002636199","MINN-IOWA CHRISTIAN BROADCASTING, INC.",,"FX","FM Translator","Broadcast","Broadcast","06/11/2011 00:00:00","04/01/2021 00:00:00",,"06/11/2011 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX 72, 12089 380TH AVE.","BLUE EARTH","MN","56013",,,,,,,,,,,,,,,,,"FX","FM Translator","HAYFIELD",,,"MN",,3342,43,53,13.5,"N",92,50,56.2,"W",,,1000003064,125697,"NIC","BKG-77 (2 BAY)","N","Non-Directional",,,,1000003064,,"D","A Noncommercial educational operating with no more than 10W",0.250,300.000,98.50000000,98.50000000,"MHz.",,,,,404.0000000
1000003353,"CDBS","K46FB-D",3353,"0006323240","AUSTIN TELEVISION ASSOCIATION",,"LD","Digital Translator or Digital LPTV","Broadcast","Broadcast","03/07/2000 08:59:13","10/01/2022 00:00:00",,"03/07/2000 08:59:13","LICEN","LICENSED","A","Active",,"Unknown","B","Business","P. O. BOX 10","AUSTIN","NV","89310",,,,,,,,,,,,,,,,,"TX","TV Translator or LPTV station","AUSTIN",,,"NV",,3353,39,20,48.0,"N",117,24,0.0,"W",,,1000003081,23501,"SCA","PR-450U","D","Directional",,,"H",1000003081,,,,0.048,,662.00000000,662.00000000,"MHz.",,,,,
1000003367,"CDBS","KSCQ",3367,"0011266194","SKYWEST MEDIA LLC",,"FM","FM Station","Broadcast","Broadcast",,"10/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","P O BOX 36148","TUCSON","AZ","85740",,,,,,,,,,,,,,,,,"FM","FM Station","SILVER CITY",,,"NM",,3367,32,50,40.0,"N",108,14,18.0,"W",,,1000003092,,,,"N","Non-Directional",,,,1000003092,,"C2","A Zone II station, with 25kW-50kW ERP and a class contour distance 39km-52km",3.900,,92.90000000,92.90000000,"MHz.",,,,,
1000003376,"CDBS","DKSAY",3376,"0005011077","AXELL BROADCASTING",,"FM","FM Station","Broadcast","Broadcast","12/01/2013 00:00:00","12/01/2013 00:00:00","12/01/2013 00:00:00","12/01/2013 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","P.O. BOX 2269","FORT BRAGG","CA","95437",,,,,,,,,,,,,,,,,"FM","FM Station","FT. BRAGG",,,"CA",,3376,39,28,3.0,"N",123,45,34.0,"W",,,1000003101,,,,,,,,,1000003101,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",1.600,,98.50000000,98.50000000,"MHz.",,,,,
1000003376,"CDBS","DKSAY",3376,"0005011077","AXELL BROADCASTING",,"FM","FM Station","Broadcast","Broadcast","12/01/2013 00:00:00","12/01/2013 00:00:00","12/01/2013 00:00:00","12/01/2013 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","P.O. BOX 2269","FORT BRAGG","CA","95437",,,,,,,,,,,,,,,,,"FM","FM Station","FT. BRAGG",,,"CA",,3376,39,28,3.0,"N",123,45,34.0,"W",,,1000003102,,,,"N","Non-Directional",,,,1000003102,,"B1","A Zone I or I-A station, with 6kW-25kW ERP and a class contour distance 28km-39km",3.500,,98.50000000,98.50000000,"MHz.",,,,,
1000003383,"CDBS","KUAZ-FM",3383,"0003732716","ARIZONA BOARD OF REGENTS FOR BENEFIT OF UNIVERSITY OF ARIZ.","ARIZONA BOARD OF REGENTS FOR BENEFIT OF UNIVERSITY OF ARIZONA","FM","FM Station","Broadcast","Broadcast",,"10/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","PO BOX 5764, UNIVERSITY OF ARIZONA","TUCSON","AZ","85703-0764",,"DOW, LOHNES & ALBERTSON, PLLC","TODD D. GRAY",,,,,,,,"2027762000",,"TGRAY@DOWLOHNES.COM",,,,"FM","FM Station","TUCSON",,,"AZ",,3383,32,12,53.0,"N",111,0,21.0,"W",,,1000003107,,"DIE","DCR-H3E5, three sections, 0.5 spacing","N","Non-Directional",,,,1000003107,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",1.600,1653.000,89.10000000,89.10000000,"MHz.",,,,,944.0000000
1000005392,"CDBS","WFLK",5392,"0010537561","AUBURN BROADCASTING, INC.",,"FM","FM Station","Broadcast","Broadcast",,"06/01/2022 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","3568 LENOX ROAD","GENEVA","NY","14456",,"LAW OFFICES OF JAMES L. OYSTER","JAMES L. OYSTER",,,,,,,,"5409374800",,"JOYSTER@CROSSLINK.NET",,,,"FM","FM Station","SENECA FALLS",,,"NY",,5392,42,59,38.0,"N",76,51,59.0,"W",,"1007042",1000005089,,"SHI","6810-4R-SS","N","Non-Directional",,,,1000005089,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",5.000,4400.000,99.30000000,99.30000000,"MHz.",,,,,
1000005464,"CDBS","WKRO-FM",5464,"0022354419","SOUTHERN STONE COMMUNICATIONS OF FLORIDA, LLC",,"FM","FM Station","Broadcast","Broadcast",,"02/01/2020 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","126 W. INTERNATIONAL SPEEDWAY BOULEVARD","DAYTONA BEACH","FL","32114",,"EDINGER ASSOCIATES PLLC","SCOTT WOODWORTH",,,,,,,,"2027471694",,"SWOODWORTH@EDINGERLAW.NET",,,,"FM","FM Station","PORT ORANGE",,,"FL",,5464,28,53,40.0,"N",80,53,8.0,"W",,"1040353",1000005103,,,,"N","Non-Directional",,,,1000005103,,"C3","A Zone II station, with 6kW-25kW ERP and a class contour distance 28km-39km",15.000,,93.10000000,93.10000000,"MHz.",,,,,
1000005475,"CDBS","KSLT",5475,"0004310975","BETHESDA CHRISTIAN BROADCASTING",,"FM","FM Station","Broadcast","Broadcast","09/07/2000 15:06:55","04/01/2021 00:00:00",,"09/07/2000 15:06:55","LICEN","LICENSED","A","Active",,"Unknown","B","Business","15475 GLENEAGLE DRIVE","COLORADO SPRINGS","CO","80921",,,,,,,,,,,,,"NA",,,,"FM","FM Station","SPEARFISH",,,"SD",,5475,44,19,42.0,"N",103,50,3.0,"W",,"1056646",1000005127,,"DIE","DCR-MBR-10","N","Non-Directional",,,,1000005127,,"C","A Zone II station, with exactly 100kW ERP and a class contour distance 72km-92km",100.000,21500.000,107.10000000,107.10000000,"MHz.",,,,,
1000007700,"CDBS","KUVI-DT",7700,"0001531334","KUVI LICENSE PARTNERSHIP, G.P.","KUVI LICENSE PARTNERSHIP, G.P.","DT","Digital TV","Broadcast","Broadcast","06/16/2009 09:54:14","12/01/2022 00:00:00",,"06/16/2009 09:54:14","LICEN","LICENSED","A","Active",,"Unknown","B","Business","5999 CENTER DRIVE, SUITE 4083","LOS ANGELES","CA","90045",,"COVINGTON & BURLING LLP","MACE J. ROSENSTEIN, ESQ.",,"1201 PENNSYLVANIA AVENUE, NW",,"WASHINGTON","DC","20004-2401",,"2026625460",,"MROSENSTEIN@COV.COM",,,,"DT","Digital TV","BAKERSFIELD",,,"CA",,7700,35,26,20.0,"N",118,44,24.0,"W",,,1000006979,87276,"AND","ATW30H3-HSC-45","D","Directional",,,"H",1000006979,,,,620.000,,542.00000000,542.00000000,"MHz.",,,,,1073.0000000
1000007702,"CDBS","KLXK",7702,"0025706110","PALO PINTO COMMUNICATIONS, LP",,"FM","FM Station","Broadcast","Broadcast",,"08/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","106 EAST MAIN STREET, SUITE 109A","BRENHAM","TX","77833",,"GARVEY SCHUBERT BARER","ERWIN G. KRASNOW, ESQUIRE",,,,,,,,"2029657880",,"EKRASNOW@GSBLAW.COM",,,,"FM","FM Station","BRECKENRIDGE",,,"TX",,7702,32,47,32.0,"N",98,56,24.0,"W",,"1237073",1000006989,,"ERI","SPHX-6AE","N","Non-Directional",,,,1000006989,,"C2","A Zone II station, with 25kW-50kW ERP and a class contour distance 39km-52km",50.000,19600.000,93.50000000,93.50000000,"MHz.",,,,,
1000007707,"CDBS","KUBB",7707,"0025019530","MAPLETON LICENSE OF MERCED, LLC",,"FM","FM Station","Broadcast","Broadcast","03/20/2002 14:01:38","12/01/2021 00:00:00",,"03/20/2002 14:01:38","LICEN","LICENSED","A","Active",,"Unknown","B","Business","60 GARDEN COURT, SUITE 300","MONTEREY","CA","93940",,"COOLEY LLP","CHRISTINA H. BURROW",,,,,,,,"2027762687",,"CBURROW@COOLEY.COM",,,,"FM","FM Station","MARIPOSA",,,"CA",,7707,37,32,1.0,"N",120,1,46.0,"W",,"1013507",1000006997,,"ERI","LPX-2E-HW","N","Non-Directional",,,,1000006997,,"B","A Zone I or I-A station, with 25kW-50kW ERP and a class contour distance 39km-52km",1.900,3000.000,96.30000000,96.30000000,"MHz.",,,,,1265.0000000
1000007708,"CDBS","KIOO",7708,"0020907598","MOMENTUM BROADCASTING LP",,"FM","FM Station","Broadcast","Broadcast",,"12/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","C/O GROPPETTI AUTOMOTIVE, P.O. BOX 1431","VISALIA","CA","93279-1431",,"FLETCHER, HEALD & HILDRETH, P.L.C.","JAMES P. RILEY",,,,,,,,"7038120450",,"RILEY@FHHLAW.COM",,,,"FM","FM Station","PORTERVILLE",,,"CA",,7708,36,6,26.0,"N",119,1,45.0,"W",,,1000006999,,,,,,,,,1000006999,,"B","A Zone I or I-A station, with 25kW-50kW ERP and a class contour distance 39km-52km",24.000,,99.70000000,99.70000000,"MHz.",,,,,
1000007714,"CDBS","KWAV",7714,"0019253780","MAPLETON LICENSE OF MONTEREY, LLC",,"FM","FM Station","Broadcast","Broadcast",,"12/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","60 GARDEN COURT, SUITE 300","MONTEREY","CA","93940",,"SHAW PITTMAN LLP","DAVID D. OXENFORD, ESQ.",,,,,,,,"2026638000",,"DAVID.OXENFORD@SHAWPITTMAN.COM",,,,"FM","FM Station","MONTEREY",,,"CA",,7714,36,32,5.0,"N",121,37,14.0,"W",,"1015714",1000007028,,"ERI","SHPX-4AE","N","Non-Directional",,,,1000007028,,"B","A Zone I or I-A station, with 25kW-50kW ERP and a class contour distance 39km-52km",18.000,9200.000,96.90000000,96.90000000,"MHz.",,,,,1033.0000000
1000007750,"CDBS","DK10LE",7750,,"BUENA VISTA TV TRANSLATOR CORP.",,"TX","TV Translator or LPTV station","Broadcast","Broadcast","04/07/2011 00:00:00","10/01/2006 02:00:00","04/07/2011 00:00:00","04/07/2011 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","GENERAL DELIVERY","BUENA VISTA","NM","87712",,,,,,,,,,,,,,,,,"TX","TV Translator or LPTV station","BUENA VISTA",,,"NM",,7750,35,53,55.0,"N",105,15,37.0,"W",,,1000007106,18525,"BT","ODDK10LE","D","Directional",,,"H",1000007106,,,,0.009,,192.00000000,192.00000000,"MHz.",,,,,
1000007773,"CDBS","WKWI",7773,"0011062528","TWO RIVERS COMMUNICATIONS, INC.",,"FM","FM Station","Broadcast","Broadcast",,"10/01/2019 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","7727 GROTON ROAD","BETHESDA","MD","20817",,"THOMPSON HINE LLP","BARRY A. FRIEDMAN",,,,,,,,"2023318800",,"BARRY.FRIEDMAN@THOMPSONHINE.COM",,,,"FM","FM Station","KILMARNOCK",,,"VA",,7773,37,43,25.0,"N",76,23,28.8,"W",,"1257017",1000007111,,"SHI","6814","N","Non-Directional",,,,1000007111,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",2.200,1330.000,101.70000000,101.70000000,"MHz.",,,,,
1000007776,"CDBS","DKZSW-LP",7776,"0003762671","KZSW TELEVISION, INC.",,"TX","TV Translator or LPTV station","Broadcast","Broadcast","11/18/2015 00:00:00","12/01/2014 00:00:00","11/18/2015 00:00:00","11/18/2015 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","P O BOX 51900","RIVERSIDE","CA","92517",,,"RICHARD C. GOETZ",,,,,,,,"6158260792",,"RICKG@RLMEDIASYSTEMS.COM",,,,"TX","TV Translator or LPTV station","HEMET",,,"CA",,7776,33,49,49.0,"N",116,57,8.0,"W",,"1202397",1000007112,24168,"SWR","SWLP16EC","D","Directional",,,,1000007112,,,,9.990,,548.00000000,554.00000000,"MHz.",,,,,1134.0000000
1000000990,"CDBS","WUOA-LD",990,"0019866425","DTV AMERICA CORPORATION",,"TX","TV Translator or LPTV station","Broadcast","Broadcast","06/23/2016 14:56:51","04/01/2021 00:00:00",,"06/23/2016 14:56:51","LICEN","LICENSED","A","Active",,"Unknown","B","Business","13450 W SUNRISE BLVD, STE 164","SUNRISE","FL","33323",,"LAW OFFICE OF COLBY M. MAY","COLBY M. MAY, ESQ.",,,,,,,,"2025445171",,"CMMAYACLJ@AOL.COM",,,,"TX","TV Translator or LPTV station","BIRMINGHAM",,,"AL",,990,33,27,37.0,"N",86,51,7.0,"W",,,1000001021,,,,"N","Non-Directional",,,"H",1000001021,,,,6.800,,488.00000000,494.00000000,"MHz.",,,,,
1000000995,"CDBS","W33CM",995,"0021329800","DIGITAL NETWORKS-SOUTHEAST, LLC",,"TX","TV Translator or LPTV station","Broadcast","Broadcast","10/30/2012 00:00:00","04/01/2021 00:00:00",,"10/30/2012 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","100 MARTIN LUTHER KING BLVD, SUITE 402","CHATTANOOGA","TN","37402",,"LAW OFFICE OF COLBY M. MAY","COLBY M. MAY, ESQ.",,,,,,,,"2025445171",,"CMMAYACLJ@AOL.COM",,,,"TX","TV Translator or LPTV station","DECATUR",,,"AL",,995,34,35,22.0,"N",87,6,17.0,"W",,"1046184",1000001031,16352,"DIE","TLP-8A","N","Non-Directional",,,"H",1000001031,,,,10.800,,584.00000000,590.00000000,"MHz.",,,,,250.0000000
1000001002,"CDBS","WTJP-TV",1002,"0003791712","TCCSA, INC., D/B/A TRINITY BROADCASTING NETWORK",,"DT","Digital TV","Broadcast","Broadcast","06/16/2009 09:46:47","04/01/2021 00:00:00",,"06/16/2009 09:46:47","LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX C-11949","SANTA ANA","CA","92711",,"LAW OFFICE OF COLBY M. MAY","COLBY M. MAY, ESQ.",,"205 THIRD STREET, S.E.",,"WASHINGTON","DC","20003",,"2025445171",,"CMMAYACLJ@AOL.COM",,,,"DT","Digital TV","GADSDEN",,,"AL",,1002,33,48,53.0,"N",86,26,55.0,"W",,"1036344",1000001039,29932,"AND","ATW18H3-HSP-26S","D","Directional",,,"H",1000001039,,,,150.000,,542.00000000,542.00000000,"MHz.",,,,,401.0000000
1000001002,"CDBS","WTJP-TV",1002,"0003791712","TCCSA, INC., D/B/A TRINITY BROADCASTING NETWORK",,"DT","Digital TV","Broadcast","Broadcast","06/16/2009 09:46:47","04/01/2021 00:00:00",,"06/16/2009 09:46:47","LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX C-11949","SANTA ANA","CA","92711",,"COLBY M. MAY, ESQ., P.C.","COLBY M. MAY, ESQ.",,"205 THIRD STREET, S.E.",,"WASHINGTON","DC","20003",,"2025445171",,"CMMAY@MAYLAWOFFICES.COM",,,,"DT","Digital TV","GADSDEN",,,"AL",,1002,33,48,53.0,"N",86,26,55.0,"W",,"1036344",1000001040,87099,"ERI","ATW28H3-HSO-26H","N","Non-Directional",,,"H",1000001040,,,,1000.000,,542.00000000,542.00000000,"MHz.",,,,,401.0000000
1000001014,"CDBS","DK30IX",1014,"0003791712","TRINITY BROADCASTING NETWORK","TRINITY BROADCASTING NETWORK","TX","TV Translator or LPTV station","Broadcast","Broadcast","03/09/2011 00:00:00","06/01/2014 00:00:00","03/09/2011 00:00:00","03/09/2011 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","P.O. BOX C-11949","SANTA ANA","CA","92711",,"LAW OFFICE OF COLBY M. MAY","COLBY M. MAY, ESQ.",,,,,,,,"2025445171",,"CMMAYACLJ@AOL.COM",,,,"TX","TV Translator or LPTV station","TAHLEQUAH",,,"OK",,1014,35,59,24.0,"N",94,56,12.0,"W",,"1058791",1000001056,16352,"DIE","TLP-8A","N","Non-Directional",,,,1000001056,,,,10.000,,566.00000000,572.00000000,"MHz.",,,,,323.1000000
1000003465,"CDBS","KJBR",3465,"0004121000","EDUCATIONAL MEDIA FOUNDATION",,"FM","FM Station","Broadcast","Broadcast","09/06/2001 16:57:37","06/01/2020 00:00:00",,"09/06/2001 16:57:37","LICEN","LICENSED","A","Active",,"Unknown","B","Business","5700 WEST OAKS BLVD","ROCKLIN","CA","95765",,"SHAW PITTMAN","DAVID D. OXENFORD",,,,,,,,"2026638000",,"DAVID.OXENFORD@SHAWPITTMAN.COM",,,,"FM","FM Station","MARKED TREE",,,"AR",,3465,35,34,35.0,"N",90,29,54.0,"W",,,1000003181,,,,"N","Non-Directional",,,,1000003181,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",3.000,,93.70000000,93.70000000,"MHz.",,,,,
1000005807,"CDBS","K44FR-D",5807,"0004534061","BLACKTAIL TV TAX DISTRICT",,"LD","Digital Translator or Digital LPTV","Broadcast","Broadcast",,"04/01/2022 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","115 6TH AVE W","POLSON","MT","59860-2644",,,"STEVEN FITE",,,,,,,,"4062493251",,"BLACKTAILTV@HOTMAIL.COM",,,,"TX","TV Translator or LPTV station","KALISPELL & LAKESIDE",,,"MT",,5807,48,1,10.0,"N",114,22,0.0,"W",,,1000005158,,,,"N","Non-Directional",,,"H",1000005158,,,,1.020,,650.00000000,656.00000000,"MHz.",,,,,
1000005813,"CDBS","K14LT-D",5813,"0004534061","BLACKTAIL TV TAX DISTRICT",,"LD","Digital Translator or Digital LPTV","Broadcast","Broadcast",,"04/01/2022 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","115 6TH AVE W","POLSON","MT","59860-2644",,"BLACKTAIL TV TAX DISTRICT","STEVEN FITE",,,,,,,,"5068832975",,"BLACKTAILTV@HOTMAIL.COM",,,,"TX","TV Translator or LPTV station","POLSON",,,"MT",,5813,47,40,39.0,"N",114,8,30.0,"W",,"1242285",1000005169,20756,"SCA","4X2KBBU","D","Directional",,,,1000005169,,,,0.250,,470.00000000,476.00000000,"MHz.",,,,,1035.0000000
